starttime	seconds	ctime	dtime	ttime	wait
Tue Oct 26 20:49:50 2021	1635261590	0	456	456	65
Tue Oct 26 20:49:58 2021	1635261598	0	457	457	430
Tue Oct 26 20:49:50 2021	1635261590	0	457	458	79
Tue Oct 26 20:49:55 2021	1635261595	0	458	458	376
Tue Oct 26 20:49:59 2021	1635261599	0	458	458	457
Tue Oct 26 20:49:59 2021	1635261599	0	461	461	460
Tue Oct 26 20:50:04 2021	1635261604	0	462	462	461
Tue Oct 26 20:49:57 2021	1635261597	0	463	463	461
Tue Oct 26 20:50:00 2021	1635261600	0	464	464	463
Tue Oct 26 20:50:04 2021	1635261604	0	466	466	448
Tue Oct 26 20:49:59 2021	1635261599	0	466	467	466
Tue Oct 26 20:49:59 2021	1635261599	0	467	468	466
Tue Oct 26 20:50:02 2021	1635261602	0	468	468	467
Tue Oct 26 20:49:56 2021	1635261596	0	468	468	402
Tue Oct 26 20:49:55 2021	1635261595	0	468	469	427
Tue Oct 26 20:49:59 2021	1635261599	0	469	469	468
Tue Oct 26 20:49:55 2021	1635261595	0	471	471	398
Tue Oct 26 20:49:59 2021	1635261599	0	471	471	470
Tue Oct 26 20:49:51 2021	1635261591	0	472	472	465
Tue Oct 26 20:50:04 2021	1635261604	0	473	473	472
Tue Oct 26 20:49:56 2021	1635261596	0	473	473	462
Tue Oct 26 20:49:55 2021	1635261595	0	474	474	462
Tue Oct 26 20:50:04 2021	1635261604	0	475	475	473
Tue Oct 26 20:50:00 2021	1635261600	2	474	475	472
Tue Oct 26 20:49:52 2021	1635261592	0	477	477	422
Tue Oct 26 20:50:02 2021	1635261602	0	478	478	477
Tue Oct 26 20:50:05 2021	1635261605	0	479	479	445
Tue Oct 26 20:49:50 2021	1635261590	0	479	479	55
Tue Oct 26 20:50:03 2021	1635261603	6	474	479	464
Tue Oct 26 20:49:51 2021	1635261591	0	480	480	467
Tue Oct 26 20:49:55 2021	1635261595	0	480	480	427
Tue Oct 26 20:49:51 2021	1635261591	0	481	481	479
Tue Oct 26 20:49:55 2021	1635261595	0	482	482	464
Tue Oct 26 20:50:05 2021	1635261605	7	476	483	464
Tue Oct 26 20:50:03 2021	1635261603	0	483	483	483
Tue Oct 26 20:49:59 2021	1635261599	0	483	483	482
Tue Oct 26 20:50:02 2021	1635261602	0	483	483	476
Tue Oct 26 20:49:51 2021	1635261591	0	485	485	463
Tue Oct 26 20:49:55 2021	1635261595	0	486	486	437
Tue Oct 26 20:49:54 2021	1635261594	1	485	487	479
Tue Oct 26 20:50:01 2021	1635261601	0	487	487	461
Tue Oct 26 20:50:05 2021	1635261605	0	488	488	488
Tue Oct 26 20:50:03 2021	1635261603	0	489	489	471
Tue Oct 26 20:50:02 2021	1635261602	0	488	489	488
Tue Oct 26 20:49:51 2021	1635261591	0	489	489	488
Tue Oct 26 20:49:55 2021	1635261595	0	489	489	464
Tue Oct 26 20:49:57 2021	1635261597	10	480	490	479
Tue Oct 26 20:50:04 2021	1635261604	0	491	491	455
Tue Oct 26 20:49:51 2021	1635261591	0	491	491	487
Tue Oct 26 20:49:52 2021	1635261592	0	491	491	487
Tue Oct 26 20:49:54 2021	1635261594	0	492	492	381
Tue Oct 26 20:49:51 2021	1635261591	0	492	492	482
Tue Oct 26 20:49:52 2021	1635261592	0	492	492	487
Tue Oct 26 20:49:53 2021	1635261593	0	493	493	492
Tue Oct 26 20:50:05 2021	1635261605	0	494	494	493
Tue Oct 26 20:49:51 2021	1635261591	0	494	494	491
Tue Oct 26 20:50:02 2021	1635261602	0	494	494	491
Tue Oct 26 20:49:59 2021	1635261599	0	495	495	494
Tue Oct 26 20:49:51 2021	1635261591	0	496	496	475
Tue Oct 26 20:49:52 2021	1635261592	0	497	497	472
Tue Oct 26 20:50:02 2021	1635261602	0	498	498	497
Tue Oct 26 20:50:02 2021	1635261602	0	498	498	486
Tue Oct 26 20:50:02 2021	1635261602	0	498	498	445
Tue Oct 26 20:49:56 2021	1635261596	0	499	499	499
Tue Oct 26 20:49:51 2021	1635261591	0	499	500	475
Tue Oct 26 20:50:04 2021	1635261604	0	502	502	501
Tue Oct 26 20:49:52 2021	1635261592	0	502	502	446
Tue Oct 26 20:49:56 2021	1635261596	0	502	502	501
Tue Oct 26 20:49:55 2021	1635261595	0	502	502	462
Tue Oct 26 20:49:52 2021	1635261592	0	503	503	340
Tue Oct 26 20:49:53 2021	1635261593	0	503	503	333
Tue Oct 26 20:50:05 2021	1635261605	0	503	504	502
Tue Oct 26 20:49:52 2021	1635261592	0	504	504	503
Tue Oct 26 20:49:53 2021	1635261593	0	504	505	503
Tue Oct 26 20:49:57 2021	1635261597	0	504	505	471
Tue Oct 26 20:49:56 2021	1635261596	0	506	506	505
Tue Oct 26 20:49:51 2021	1635261591	0	506	506	420
Tue Oct 26 20:49:55 2021	1635261595	0	506	506	451
Tue Oct 26 20:49:59 2021	1635261599	0	506	507	506
Tue Oct 26 20:49:57 2021	1635261597	0	507	507	457
Tue Oct 26 20:49:56 2021	1635261596	0	507	507	506
Tue Oct 26 20:49:54 2021	1635261594	0	507	508	507
Tue Oct 26 20:49:51 2021	1635261591	0	508	508	416
Tue Oct 26 20:49:54 2021	1635261594	0	509	509	494
Tue Oct 26 20:49:56 2021	1635261596	0	510	510	509
Tue Oct 26 20:49:55 2021	1635261595	0	510	511	510
Tue Oct 26 20:49:52 2021	1635261592	0	511	511	510
Tue Oct 26 20:49:54 2021	1635261594	1	510	511	209
Tue Oct 26 20:49:54 2021	1635261594	2	510	511	211
Tue Oct 26 20:49:59 2021	1635261599	0	511	511	511
Tue Oct 26 20:50:00 2021	1635261600	0	511	511	510
Tue Oct 26 20:49:56 2021	1635261596	0	512	512	511
Tue Oct 26 20:50:03 2021	1635261603	0	512	512	438
Tue Oct 26 20:49:59 2021	1635261599	0	513	513	512
Tue Oct 26 20:50:01 2021	1635261601	0	514	514	513
Tue Oct 26 20:49:57 2021	1635261597	0	514	514	483
Tue Oct 26 20:50:02 2021	1635261602	0	515	515	514
Tue Oct 26 20:50:00 2021	1635261600	0	515	515	515
Tue Oct 26 20:50:03 2021	1635261603	0	515	515	514
Tue Oct 26 20:49:54 2021	1635261594	0	516	516	515
Tue Oct 26 20:49:57 2021	1635261597	5	511	516	510
Tue Oct 26 20:49:53 2021	1635261593	0	516	516	401
Tue Oct 26 20:49:51 2021	1635261591	0	516	517	515
Tue Oct 26 20:49:54 2021	1635261594	0	517	517	225
Tue Oct 26 20:49:57 2021	1635261597	0	517	517	499
Tue Oct 26 20:49:54 2021	1635261594	0	517	517	517
Tue Oct 26 20:49:54 2021	1635261594	0	517	518	197
Tue Oct 26 20:50:02 2021	1635261602	0	518	518	517
Tue Oct 26 20:50:03 2021	1635261603	0	519	519	502
Tue Oct 26 20:49:55 2021	1635261595	0	519	519	518
Tue Oct 26 20:49:54 2021	1635261594	0	519	519	438
Tue Oct 26 20:49:55 2021	1635261595	0	520	520	481
Tue Oct 26 20:50:03 2021	1635261603	0	520	520	496
Tue Oct 26 20:50:03 2021	1635261603	0	521	521	520
Tue Oct 26 20:49:57 2021	1635261597	0	521	522	521
Tue Oct 26 20:50:05 2021	1635261605	0	521	522	521
Tue Oct 26 20:50:02 2021	1635261602	0	526	526	523
Tue Oct 26 20:50:01 2021	1635261601	0	526	526	526
Tue Oct 26 20:49:57 2021	1635261597	0	526	526	495
Tue Oct 26 20:50:00 2021	1635261600	0	526	526	526
Tue Oct 26 20:49:50 2021	1635261590	0	527	527	526
Tue Oct 26 20:49:59 2021	1635261599	0	528	528	259
Tue Oct 26 20:49:52 2021	1635261592	0	528	528	523
Tue Oct 26 20:50:05 2021	1635261605	0	528	529	510
Tue Oct 26 20:49:54 2021	1635261594	0	529	529	528
Tue Oct 26 20:49:56 2021	1635261596	0	530	530	485
Tue Oct 26 20:49:52 2021	1635261592	0	530	531	530
Tue Oct 26 20:49:51 2021	1635261591	1	531	532	356
Tue Oct 26 20:50:04 2021	1635261604	0	532	532	491
Tue Oct 26 20:49:59 2021	1635261599	0	532	533	455
Tue Oct 26 20:49:55 2021	1635261595	0	533	533	494
Tue Oct 26 20:49:55 2021	1635261595	0	534	534	497
Tue Oct 26 20:49:52 2021	1635261592	0	534	534	534
Tue Oct 26 20:49:57 2021	1635261597	0	534	534	279
Tue Oct 26 20:49:58 2021	1635261598	0	534	535	534
Tue Oct 26 20:50:02 2021	1635261602	0	536	536	535
Tue Oct 26 20:49:59 2021	1635261599	0	537	537	516
Tue Oct 26 20:49:54 2021	1635261594	0	537	537	151
Tue Oct 26 20:49:50 2021	1635261590	0	539	539	538
Tue Oct 26 20:49:51 2021	1635261591	0	540	540	538
Tue Oct 26 20:49:56 2021	1635261596	11	530	540	529
Tue Oct 26 20:50:03 2021	1635261603	0	540	540	535
Tue Oct 26 20:49:56 2021	1635261596	1	541	541	428
Tue Oct 26 20:50:04 2021	1635261604	0	543	543	542
Tue Oct 26 20:49:56 2021	1635261596	0	543	544	534
Tue Oct 26 20:49:50 2021	1635261590	0	544	545	539
Tue Oct 26 20:49:59 2021	1635261599	0	544	545	544
Tue Oct 26 20:49:53 2021	1635261593	0	545	545	544
Tue Oct 26 20:50:03 2021	1635261603	0	547	547	546
Tue Oct 26 20:49:54 2021	1635261594	0	547	548	546
Tue Oct 26 20:50:04 2021	1635261604	0	548	548	542
Tue Oct 26 20:49:59 2021	1635261599	0	548	548	544
Tue Oct 26 20:50:04 2021	1635261604	0	549	549	549
Tue Oct 26 20:50:01 2021	1635261601	0	550	551	546
Tue Oct 26 20:49:55 2021	1635261595	0	551	551	482
Tue Oct 26 20:49:53 2021	1635261593	0	552	552	483
Tue Oct 26 20:49:55 2021	1635261595	0	552	552	504
Tue Oct 26 20:49:58 2021	1635261598	0	553	554	552
Tue Oct 26 20:49:55 2021	1635261595	0	554	554	553
Tue Oct 26 20:50:04 2021	1635261604	0	555	555	531
Tue Oct 26 20:50:02 2021	1635261602	0	555	555	528
Tue Oct 26 20:49:57 2021	1635261597	0	556	556	506
Tue Oct 26 20:50:02 2021	1635261602	0	556	556	485
Tue Oct 26 20:49:55 2021	1635261595	0	556	557	482
Tue Oct 26 20:49:55 2021	1635261595	0	557	557	470
Tue Oct 26 20:49:57 2021	1635261597	0	557	557	408
Tue Oct 26 20:50:00 2021	1635261600	0	557	557	557
Tue Oct 26 20:49:58 2021	1635261598	0	557	557	539
Tue Oct 26 20:50:02 2021	1635261602	0	557	557	547
Tue Oct 26 20:50:03 2021	1635261603	0	558	559	556
Tue Oct 26 20:49:51 2021	1635261591	0	559	559	559
Tue Oct 26 20:50:04 2021	1635261604	0	561	561	505
Tue Oct 26 20:50:00 2021	1635261600	0	562	562	532
Tue Oct 26 20:49:59 2021	1635261599	0	564	564	563
Tue Oct 26 20:49:56 2021	1635261596	0	565	565	456
Tue Oct 26 20:49:59 2021	1635261599	0	565	565	562
Tue Oct 26 20:49:57 2021	1635261597	0	565	565	554
Tue Oct 26 20:49:58 2021	1635261598	0	565	566	565
Tue Oct 26 20:49:53 2021	1635261593	0	567	567	565
Tue Oct 26 20:49:55 2021	1635261595	0	568	568	529
Tue Oct 26 20:50:01 2021	1635261601	0	568	568	538
Tue Oct 26 20:50:01 2021	1635261601	0	568	568	567
Tue Oct 26 20:49:55 2021	1635261595	0	568	568	523
Tue Oct 26 20:49:57 2021	1635261597	0	568	568	561
Tue Oct 26 20:49:53 2021	1635261593	0	569	569	562
Tue Oct 26 20:49:52 2021	1635261592	0	571	571	569
Tue Oct 26 20:50:04 2021	1635261604	0	573	573	561
Tue Oct 26 20:49:57 2021	1635261597	0	573	573	570
Tue Oct 26 20:50:01 2021	1635261601	0	573	573	544
Tue Oct 26 20:49:53 2021	1635261593	0	574	574	573
Tue Oct 26 20:49:57 2021	1635261597	0	574	574	573
Tue Oct 26 20:49:56 2021	1635261596	0	574	575	301
Tue Oct 26 20:50:05 2021	1635261605	0	575	575	574
Tue Oct 26 20:49:57 2021	1635261597	1	574	575	504
Tue Oct 26 20:50:05 2021	1635261605	0	576	576	575
Tue Oct 26 20:50:00 2021	1635261600	0	577	577	577
Tue Oct 26 20:49:57 2021	1635261597	0	578	578	313
Tue Oct 26 20:50:04 2021	1635261604	0	578	578	563
Tue Oct 26 20:49:55 2021	1635261595	0	579	579	577
Tue Oct 26 20:49:56 2021	1635261596	0	579	579	310
Tue Oct 26 20:49:58 2021	1635261598	0	579	580	578
Tue Oct 26 20:50:01 2021	1635261601	0	580	581	580
Tue Oct 26 20:49:55 2021	1635261595	0	581	581	560
Tue Oct 26 20:49:55 2021	1635261595	0	581	581	520
Tue Oct 26 20:50:04 2021	1635261604	0	581	581	572
Tue Oct 26 20:49:54 2021	1635261594	1	581	582	580
Tue Oct 26 20:49:56 2021	1635261596	0	583	583	510
Tue Oct 26 20:49:51 2021	1635261591	0	584	584	582
Tue Oct 26 20:50:04 2021	1635261604	0	584	584	583
Tue Oct 26 20:49:52 2021	1635261592	0	584	584	573
Tue Oct 26 20:49:51 2021	1635261591	0	584	584	573
Tue Oct 26 20:50:01 2021	1635261601	0	584	584	574
Tue Oct 26 20:49:59 2021	1635261599	0	584	584	583
Tue Oct 26 20:49:51 2021	1635261591	0	584	584	582
Tue Oct 26 20:49:55 2021	1635261595	0	584	584	522
Tue Oct 26 20:49:58 2021	1635261598	0	585	585	584
Tue Oct 26 20:49:54 2021	1635261594	0	585	586	577
Tue Oct 26 20:49:56 2021	1635261596	0	585	586	582
Tue Oct 26 20:49:58 2021	1635261598	0	586	586	570
Tue Oct 26 20:49:57 2021	1635261597	0	586	586	535
Tue Oct 26 20:49:51 2021	1635261591	0	588	588	587
Tue Oct 26 20:50:01 2021	1635261601	0	589	589	588
Tue Oct 26 20:49:58 2021	1635261598	0	589	589	588
Tue Oct 26 20:50:00 2021	1635261600	0	589	589	580
Tue Oct 26 20:49:56 2021	1635261596	1	590	591	451
Tue Oct 26 20:49:55 2021	1635261595	0	591	591	485
Tue Oct 26 20:49:52 2021	1635261592	0	591	591	590
Tue Oct 26 20:49:59 2021	1635261599	0	591	591	591
Tue Oct 26 20:49:56 2021	1635261596	0	591	591	478
Tue Oct 26 20:50:01 2021	1635261601	0	591	592	574
Tue Oct 26 20:49:58 2021	1635261598	0	592	592	581
Tue Oct 26 20:49:52 2021	1635261592	0	592	592	344
Tue Oct 26 20:50:05 2021	1635261605	0	592	592	588
Tue Oct 26 20:49:54 2021	1635261594	0	592	592	553
Tue Oct 26 20:49:53 2021	1635261593	0	592	592	576
Tue Oct 26 20:50:04 2021	1635261604	0	593	593	592
Tue Oct 26 20:49:59 2021	1635261599	0	593	593	592
Tue Oct 26 20:50:03 2021	1635261603	0	593	594	489
Tue Oct 26 20:49:57 2021	1635261597	0	594	594	593
Tue Oct 26 20:50:04 2021	1635261604	0	594	594	573
Tue Oct 26 20:49:55 2021	1635261595	0	594	594	594
Tue Oct 26 20:49:57 2021	1635261597	0	596	596	595
Tue Oct 26 20:50:04 2021	1635261604	0	596	596	579
Tue Oct 26 20:49:57 2021	1635261597	6	590	596	589
Tue Oct 26 20:50:00 2021	1635261600	0	596	596	596
Tue Oct 26 20:49:57 2021	1635261597	0	596	596	532
Tue Oct 26 20:50:03 2021	1635261603	0	596	596	520
Tue Oct 26 20:49:51 2021	1635261591	0	597	597	595
Tue Oct 26 20:49:58 2021	1635261598	0	597	597	597
Tue Oct 26 20:49:56 2021	1635261596	0	598	598	551
Tue Oct 26 20:49:51 2021	1635261591	0	598	598	597
Tue Oct 26 20:49:59 2021	1635261599	0	598	598	595
Tue Oct 26 20:49:57 2021	1635261597	0	598	598	579
Tue Oct 26 20:49:56 2021	1635261596	0	598	598	328
Tue Oct 26 20:49:57 2021	1635261597	0	600	600	491
Tue Oct 26 20:49:55 2021	1635261595	0	601	601	600
Tue Oct 26 20:50:01 2021	1635261601	0	601	601	600
Tue Oct 26 20:50:03 2021	1635261603	0	602	602	568
Tue Oct 26 20:50:05 2021	1635261605	0	602	602	575
Tue Oct 26 20:50:04 2021	1635261604	0	602	602	555
Tue Oct 26 20:49:57 2021	1635261597	4	598	602	555
Tue Oct 26 20:49:56 2021	1635261596	0	602	603	589
Tue Oct 26 20:49:53 2021	1635261593	0	603	603	577
Tue Oct 26 20:49:56 2021	1635261596	2	602	603	483
Tue Oct 26 20:49:54 2021	1635261594	0	603	604	603
Tue Oct 26 20:49:52 2021	1635261592	0	604	604	603
Tue Oct 26 20:50:04 2021	1635261604	0	604	604	603
Tue Oct 26 20:49:51 2021	1635261591	0	605	605	602
Tue Oct 26 20:49:59 2021	1635261599	0	605	606	599
Tue Oct 26 20:49:52 2021	1635261592	0	606	606	605
Tue Oct 26 20:49:56 2021	1635261596	0	607	607	318
Tue Oct 26 20:49:54 2021	1635261594	0	607	607	593
Tue Oct 26 20:49:54 2021	1635261594	0	607	607	505
Tue Oct 26 20:49:57 2021	1635261597	0	607	607	560
Tue Oct 26 20:49:54 2021	1635261594	0	607	608	590
Tue Oct 26 20:49:54 2021	1635261594	0	608	608	607
Tue Oct 26 20:49:57 2021	1635261597	0	608	608	517
Tue Oct 26 20:49:53 2021	1635261593	0	609	609	576
Tue Oct 26 20:50:03 2021	1635261603	0	610	610	330
Tue Oct 26 20:50:05 2021	1635261605	0	611	611	571
Tue Oct 26 20:50:02 2021	1635261602	0	611	611	609
Tue Oct 26 20:50:05 2021	1635261605	0	611	611	574
Tue Oct 26 20:49:51 2021	1635261591	0	612	612	222
Tue Oct 26 20:50:01 2021	1635261601	0	612	612	611
Tue Oct 26 20:49:57 2021	1635261597	0	612	612	612
Tue Oct 26 20:49:57 2021	1635261597	0	614	614	539
Tue Oct 26 20:49:57 2021	1635261597	0	614	614	540
Tue Oct 26 20:49:57 2021	1635261597	0	615	615	615
Tue Oct 26 20:50:03 2021	1635261603	0	615	615	606
Tue Oct 26 20:50:00 2021	1635261600	0	615	615	615
Tue Oct 26 20:49:59 2021	1635261599	0	616	616	615
Tue Oct 26 20:49:54 2021	1635261594	0	616	616	611
Tue Oct 26 20:49:52 2021	1635261592	0	616	616	615
Tue Oct 26 20:49:56 2021	1635261596	0	616	617	535
Tue Oct 26 20:49:52 2021	1635261592	0	617	617	616
Tue Oct 26 20:49:59 2021	1635261599	0	617	617	613
Tue Oct 26 20:49:58 2021	1635261598	0	617	617	616
Tue Oct 26 20:49:56 2021	1635261596	0	618	618	373
Tue Oct 26 20:49:57 2021	1635261597	0	619	619	612
Tue Oct 26 20:49:54 2021	1635261594	0	619	619	618
Tue Oct 26 20:49:52 2021	1635261592	0	620	620	619
Tue Oct 26 20:49:54 2021	1635261594	0	620	620	584
Tue Oct 26 20:50:01 2021	1635261601	0	620	620	620
Tue Oct 26 20:49:52 2021	1635261592	0	620	621	620
Tue Oct 26 20:50:01 2021	1635261601	0	621	621	620
Tue Oct 26 20:49:56 2021	1635261596	0	622	622	349
Tue Oct 26 20:50:00 2021	1635261600	2	621	622	603
Tue Oct 26 20:49:56 2021	1635261596	0	622	623	618
Tue Oct 26 20:50:03 2021	1635261603	0	623	623	622
Tue Oct 26 20:49:59 2021	1635261599	0	623	623	619
Tue Oct 26 20:49:58 2021	1635261598	0	623	623	623
Tue Oct 26 20:49:57 2021	1635261597	0	625	625	587
Tue Oct 26 20:50:01 2021	1635261601	0	625	626	624
Tue Oct 26 20:49:56 2021	1635261596	0	626	626	414
Tue Oct 26 20:50:04 2021	1635261604	0	626	626	626
Tue Oct 26 20:49:53 2021	1635261593	0	626	627	625
Tue Oct 26 20:50:03 2021	1635261603	0	627	627	261
Tue Oct 26 20:50:05 2021	1635261605	0	627	627	617
Tue Oct 26 20:49:57 2021	1635261597	0	627	627	623
Tue Oct 26 20:50:01 2021	1635261601	0	628	628	627
Tue Oct 26 20:49:50 2021	1635261590	0	630	630	626
Tue Oct 26 20:50:02 2021	1635261602	0	631	631	285
Tue Oct 26 20:49:52 2021	1635261592	0	631	632	586
Tue Oct 26 20:49:55 2021	1635261595	0	632	632	631
Tue Oct 26 20:49:55 2021	1635261595	0	632	632	625
Tue Oct 26 20:49:52 2021	1635261592	0	633	633	630
Tue Oct 26 20:49:57 2021	1635261597	0	633	633	573
Tue Oct 26 20:50:04 2021	1635261604	0	633	633	601
Tue Oct 26 20:49:57 2021	1635261597	0	634	634	628
Tue Oct 26 20:49:55 2021	1635261595	0	634	635	621
Tue Oct 26 20:49:51 2021	1635261591	0	634	635	632
Tue Oct 26 20:49:56 2021	1635261596	0	635	636	384
Tue Oct 26 20:49:56 2021	1635261596	0	636	636	402
Tue Oct 26 20:49:55 2021	1635261595	0	636	636	587
Tue Oct 26 20:49:55 2021	1635261595	0	636	636	587
Tue Oct 26 20:49:53 2021	1635261593	0	637	637	636
Tue Oct 26 20:49:57 2021	1635261597	0	638	639	637
Tue Oct 26 20:49:57 2021	1635261597	0	639	639	638
Tue Oct 26 20:49:57 2021	1635261597	0	641	641	640
Tue Oct 26 20:50:00 2021	1635261600	0	641	641	641
Tue Oct 26 20:49:55 2021	1635261595	0	642	642	637
Tue Oct 26 20:49:51 2021	1635261591	0	642	643	642
Tue Oct 26 20:49:51 2021	1635261591	0	642	643	637
Tue Oct 26 20:50:03 2021	1635261603	0	643	643	555
Tue Oct 26 20:50:00 2021	1635261600	0	644	644	643
Tue Oct 26 20:50:03 2021	1635261603	0	644	644	634
Tue Oct 26 20:50:01 2021	1635261601	0	644	644	644
Tue Oct 26 20:49:56 2021	1635261596	0	645	645	644
Tue Oct 26 20:49:56 2021	1635261596	11	634	645	366
Tue Oct 26 20:49:55 2021	1635261595	0	646	646	645
Tue Oct 26 20:50:04 2021	1635261604	0	646	646	571
Tue Oct 26 20:50:03 2021	1635261603	0	646	646	612
Tue Oct 26 20:50:03 2021	1635261603	0	647	647	348
Tue Oct 26 20:49:55 2021	1635261595	0	647	647	647
Tue Oct 26 20:49:57 2021	1635261597	0	647	647	548
Tue Oct 26 20:49:54 2021	1635261594	0	647	647	632
Tue Oct 26 20:49:53 2021	1635261593	0	647	647	388
Tue Oct 26 20:50:01 2021	1635261601	0	647	648	647
Tue Oct 26 20:49:57 2021	1635261597	0	648	648	576
Tue Oct 26 20:49:53 2021	1635261593	0	650	650	649
Tue Oct 26 20:50:05 2021	1635261605	0	651	651	650
Tue Oct 26 20:49:56 2021	1635261596	0	651	651	522
Tue Oct 26 20:49:59 2021	1635261599	0	652	652	641
Tue Oct 26 20:49:53 2021	1635261593	0	652	652	646
Tue Oct 26 20:49:55 2021	1635261595	0	656	656	654
Tue Oct 26 20:49:53 2021	1635261593	0	656	656	654
Tue Oct 26 20:49:59 2021	1635261599	0	657	657	648
Tue Oct 26 20:49:56 2021	1635261596	2	656	658	555
Tue Oct 26 20:50:01 2021	1635261601	0	659	659	658
Tue Oct 26 20:49:51 2021	1635261591	0	659	659	653
Tue Oct 26 20:49:59 2021	1635261599	0	659	659	659
Tue Oct 26 20:49:53 2021	1635261593	0	659	659	658
Tue Oct 26 20:49:53 2021	1635261593	0	659	660	654
Tue Oct 26 20:50:02 2021	1635261602	2	658	660	656
Tue Oct 26 20:49:58 2021	1635261598	0	660	660	656
Tue Oct 26 20:49:51 2021	1635261591	0	660	661	658
Tue Oct 26 20:49:59 2021	1635261599	0	661	661	655
Tue Oct 26 20:49:54 2021	1635261594	0	663	663	657
Tue Oct 26 20:50:02 2021	1635261602	0	663	663	662
Tue Oct 26 20:49:57 2021	1635261597	0	663	663	662
Tue Oct 26 20:49:54 2021	1635261594	1	664	664	663
Tue Oct 26 20:50:01 2021	1635261601	0	665	665	657
Tue Oct 26 20:50:00 2021	1635261600	0	665	665	664
Tue Oct 26 20:50:01 2021	1635261601	0	666	666	663
Tue Oct 26 20:49:55 2021	1635261595	0	668	668	635
Tue Oct 26 20:49:56 2021	1635261596	0	668	668	667
Tue Oct 26 20:49:55 2021	1635261595	0	669	669	622
Tue Oct 26 20:49:56 2021	1635261596	0	669	669	448
Tue Oct 26 20:49:53 2021	1635261593	0	669	669	666
Tue Oct 26 20:50:04 2021	1635261604	0	669	669	653
Tue Oct 26 20:50:01 2021	1635261601	0	670	670	669
Tue Oct 26 20:49:50 2021	1635261590	3	668	671	286
Tue Oct 26 20:49:52 2021	1635261592	0	671	671	666
Tue Oct 26 20:49:58 2021	1635261598	0	671	671	657
Tue Oct 26 20:49:57 2021	1635261597	3	668	671	667
Tue Oct 26 20:50:04 2021	1635261604	0	671	671	669
Tue Oct 26 20:49:53 2021	1635261593	0	671	672	329
Tue Oct 26 20:50:02 2021	1635261602	0	672	672	671
Tue Oct 26 20:49:59 2021	1635261599	0	672	672	669
Tue Oct 26 20:49:55 2021	1635261595	0	672	673	603
Tue Oct 26 20:49:56 2021	1635261596	0	674	674	581
Tue Oct 26 20:50:04 2021	1635261604	0	674	674	674
Tue Oct 26 20:49:55 2021	1635261595	0	674	674	631
Tue Oct 26 20:49:53 2021	1635261593	0	676	676	307
Tue Oct 26 20:49:53 2021	1635261593	0	676	677	671
Tue Oct 26 20:50:03 2021	1635261603	0	677	677	676
Tue Oct 26 20:49:56 2021	1635261596	0	678	678	644
Tue Oct 26 20:49:56 2021	1635261596	0	678	679	644
Tue Oct 26 20:50:00 2021	1635261600	0	679	679	678
Tue Oct 26 20:49:54 2021	1635261594	0	679	679	553
Tue Oct 26 20:50:03 2021	1635261603	0	680	680	676
Tue Oct 26 20:49:54 2021	1635261594	0	680	680	677
Tue Oct 26 20:50:04 2021	1635261604	0	681	681	678
Tue Oct 26 20:49:56 2021	1635261596	0	681	681	599
Tue Oct 26 20:49:58 2021	1635261598	0	682	682	681
Tue Oct 26 20:49:54 2021	1635261594	0	682	682	665
Tue Oct 26 20:50:03 2021	1635261603	0	682	682	676
Tue Oct 26 20:50:00 2021	1635261600	0	682	683	652
Tue Oct 26 20:50:00 2021	1635261600	0	683	683	682
Tue Oct 26 20:50:00 2021	1635261600	0	683	683	681
Tue Oct 26 20:50:04 2021	1635261604	0	683	683	681
Tue Oct 26 20:50:01 2021	1635261601	0	683	683	683
Tue Oct 26 20:49:53 2021	1635261593	0	684	684	683
Tue Oct 26 20:50:03 2021	1635261603	0	684	684	636
Tue Oct 26 20:50:04 2021	1635261604	0	684	684	682
Tue Oct 26 20:49:51 2021	1635261591	0	684	684	683
Tue Oct 26 20:49:57 2021	1635261597	0	685	685	684
Tue Oct 26 20:50:04 2021	1635261604	0	685	685	668
Tue Oct 26 20:49:54 2021	1635261594	0	686	686	584
Tue Oct 26 20:50:02 2021	1635261602	0	686	686	355
Tue Oct 26 20:50:04 2021	1635261604	0	686	686	666
Tue Oct 26 20:50:01 2021	1635261601	2	684	686	683
Tue Oct 26 20:49:54 2021	1635261594	0	687	687	623
Tue Oct 26 20:50:04 2021	1635261604	0	687	687	686
Tue Oct 26 20:50:01 2021	1635261601	0	687	687	682
Tue Oct 26 20:50:04 2021	1635261604	0	687	687	685
Tue Oct 26 20:50:02 2021	1635261602	0	687	687	686
Tue Oct 26 20:50:04 2021	1635261604	0	688	688	687
Tue Oct 26 20:49:58 2021	1635261598	0	688	688	687
Tue Oct 26 20:49:54 2021	1635261594	0	688	688	609
Tue Oct 26 20:49:56 2021	1635261596	0	687	688	609
Tue Oct 26 20:49:56 2021	1635261596	0	689	689	687
Tue Oct 26 20:50:04 2021	1635261604	0	689	689	680
Tue Oct 26 20:49:51 2021	1635261591	0	689	690	688
Tue Oct 26 20:50:03 2021	1635261603	0	691	691	691
Tue Oct 26 20:49:51 2021	1635261591	0	691	692	521
Tue Oct 26 20:49:53 2021	1635261593	0	692	692	691
Tue Oct 26 20:50:05 2021	1635261605	0	692	692	691
Tue Oct 26 20:49:51 2021	1635261591	0	693	693	692
Tue Oct 26 20:49:55 2021	1635261595	0	693	693	693
